SMITH,2442977
JOHNSON,1932812
WILLIAMS,1625252
BROWN,1437026
JONES,1425470
GARCIA,1166120
MILLER,1161437
DAVIS,1116357
RODRIGUEZ,1094924
MARTINEZ,1060159
HERNANDEZ,1043281
LOPEZ,874523
GONZALEZ,841025
WILSON,801882
ANDERSON,784404
THOMAS,756142
TAYLOR,751209
MOORE,724374
JACKSON,708099
MARTIN,702625
LEE,693023
PEREZ,681645
THOMPSON,664644
WHITE,660491
HARRIS,624252
SANCHEZ,612752
CLARK,562679
RAMIREZ,557423
LEWIS,531781
ROBINSON,529821
WALKER,523129
YOUNG,484447
ALLEN,482607
KING,465422
WRIGHT,458980
SCOTT,439530
TORRES,437813
NGUYEN,437645
HILL,434827
FLORES,433969
GREEN,430182
ADAMS,427865
NELSON,424958
BAKER,419586
HALL,407076
RIVERA,391114
CAMPBELL,386157
MITCHELL,384486
CARTER,376966
ROBERTS,376774
GOMEZ,365655
PHILLIPS,360802
EVANS,355593
TURNER,348627
DIAZ,347636
PARKER,336221
CRUZ,334201
EDWARDS,332423
COLLINS,329770
REYES,327904
STEWART,324957
MORRIS,318884
MORALES,311777
MURPHY,308417
COOK,302589
ROGERS,302261
GUTIERREZ,293218
ORTIZ,286899
MORGAN,286280
COOPER,280791
PETERSON,278297
BAILEY,277845
REED,277030
KELLY,267394
HOWARD,264826
RAMOS,263464
KIM,262352
COX,261231
WARD,260464
RICHARDSON,259798
WATSON,252579
BROOKS,251663
CHAVEZ,250898
WOOD,250715
JAMES,249379
BENNETT,247599
GRAY,246116
MENDOZA,242771
RUIZ,238234
HUGHES,236271
PRICE,235251
ALVAREZ,233983
CASTILLO,230420
SANDERS,230374
PATEL,229973
MYERS,229895
LONG,229374
ROSS,229368
FOSTER,227764
JIMENEZ,227118
POWELL,224874
JENKINS,222653
PERRY,221741
RUSSELL,221558
SULLIVAN,220990
BELL,220599
COLEMAN,219070
BUTLER,218847
HENDERSON,218393
BARNES,218241
GONZALES,214758
FISHER,214703
VASQUEZ,212781
SIMMONS,210182
ROMERO,208614
JORDAN,208403
PATTERSON,205423
ALEXANDER,204621
HAMILTON,201746
GRAHAM,201159
REYNOLDS,200247
GRIFFIN,198406
WALLACE,197276
MORENO,196925
WEST,195818
COLE,195289
HAYES,194246
BRYANT,192773
HERRERA,192711
GIBSON,190667
ELLIS,188968
TRAN,188498
MEDINA,188497
AGUILAR,186512
STEVENS,185674
MURRAY,184910
FORD,184832
CASTRO,184134
MARSHALL,183922
OWENS,182719
HARRISON,181091
FERNANDEZ,180842
MCDONALD,180497
WOODS,177425
WASHINGTON,177386
KENNEDY,176865
WELLS,176230
VARGAS,173835
HENRY,170964
CHEN,169580
FREEMAN,169149
WEBB,168878
TUCKER,167446
GUZMAN,167044
BURNS,165925
CRAWFORD,164457
OLSON,164035
SIMPSON,163181
PORTER,163054
HUNTER,162440
GORDON,161833
MENDEZ,161717
SILVA,161633
SHAW,160400
SNYDER,160262
MASON,160213
DIXON,159480
MUNOZ,158483
HUNT,158421
HICKS,158320
HOLMES,156780
PALMER,156601
WAGNER,155795
BLACK,154738
ROBERTSON,153666
BOYD,153469
ROSE,153397
STONE,153329
SALAZAR,152703
FOX,152334
WARREN,152147
MILLS,151942
MEYER,150895
RICE,149500
SCHMIDT,147034
GARZA,147005
DANIELS,146570
FERGUSON,146426
NICHOLS,145584
STEPHENS,144646
SOTO,144451
WEAVER,143837
RYAN,143452
GARDNER,142894
PAYNE,142601
GRANT,142277
DUNN,141427
KELLEY,140693
SPENCER,139951
HAWKINS,139751
ARNOLD,138893
PIERCE,138629
VAZQUEZ,138322
HANSEN,137977
PETERS,137513
SANTOS,137232
HART,137184
BRADLEY,136720
KNIGHT,136713
ELLIOTT,135765
CUNNINGHAM,135718
DUNCAN,135187
ARMSTRONG,135044
HUDSON,134963
CARROLL,134317
LANE,134227
RILEY,133872
ANDREWS,133799
ALVARADO,133501
RAY,133171
DELGADO,132985
BERRY,132812
PERKINS,131440
HOFFMAN,131401
JOHNSTON,131373
MATTHEWS,131303
PENA,130776
RICHARDS,130529
CONTRERAS,130164
WILLIS,130152
CARPENTER,129898
LAWRENCE,129699
SANDOVAL,128948
GUERRERO,128677
GEORGE,128625
CHAPMAN,127939
RIOS,127794
ESTRADA,127470
ORTEGA,127256
WATKINS,127083
GREENE,126101
NUNEZ,125350
WHEELER,125058
VALDEZ,124995
HARPER,124461
BURKE,122877
LARSON,122587
SANTIAGO,122212
MALDONADO,121526
MORRISON,121130
FRANKLIN,120621
CARLSON,120552
AUSTIN,119706
DOMINGUEZ,119304
CARR,119076
LAWSON,119053
JACOBS,118614
OBRIEN,118557
LYNCH,117708
SINGH,116749
VEGA,116673
BISHOP,116618
MONTGOMERY,115953
OLIVER,115900
JENSEN,115679
HARVEY,115662
WILLIAMSON,114959
GILBERT,114940
DEAN,114030
SIMS,113374
ESPINOZA,112154
HOWELL,112041
LI,111786
WONG,111371
REID,111360
HANSON,111144
LE,110967
MCCOY,110744
GARRETT,110697
BURTON,110529
FULLER,110116
WANG,109883
WEBER,109433
WELCH,108987
ROJAS,108421
LUCAS,107690
MARQUEZ,107533
FIELDS,107522
PARK,106696
YANG,106033
LITTLE,105936
BANKS,105833
PADILLA,105365
DAY,105091
WALSH,105079
BOWMAN,105007
SCHULTZ,104888
LUNA,104518
FOWLER,104515
MEJIA,104057
DAVIDSON,103930
ACOSTA,103418
BREWER,103318
MAY,103306
HOLLAND,102538
JUAREZ,101949
NEWMAN,101931
PEARSON,101836
CURTIS,101801
CORTEZ,101694
DOUGLAS,101458
SCHNEIDER,101290
JOSEPH,100959
BARRETT,100104
NAVARRO,99807
FIGUEROA,98468
KELLER,98268
AVILA,97314
WADE,97040
MOLINA,96979
STANLEY,96867
HOPKINS,96810
CAMPOS,96111
BARNETT,95681
BATES,95622
CHAMBERS,94988
CALDWELL,93944
BECK,93786
LAMBERT,93678
MIRANDA,93628
BYRD,92904
CRAIG,92507
AYALA,92463
LOWE,92260
